 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> marzo 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\SRIM_Z10_A20_gas_He252mbar299.13K.dat.txt

 Ion = Neon [10] , Mass = 19,992 amu

 Target Density =  4,0562E-05 g/cm3 = 6,1020E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
999,999 eV    5,809E-04  9,426E-03  128,29 um    32,93 um    26,40 um  
   1,10 keV   6,093E-04  9,579E-03  137,05 um    34,83 um    28,02 um  
   1,20 keV   6,364E-04  9,711E-03  145,68 um    36,68 um    29,61 um  
   1,30 keV   6,624E-04  9,827E-03  154,19 um    38,50 um    31,16 um  
   1,40 keV   6,874E-04  9,927E-03  162,62 um    40,28 um    32,68 um  
   1,50 keV   7,115E-04  1,002E-02  170,96 um    42,03 um    34,18 um  
   1,60 keV   7,348E-04  1,009E-02  179,23 um    43,76 um    35,65 um  
   1,70 keV   7,574E-04  1,016E-02  187,43 um    45,47 um    37,10 um  
   1,80 keV   7,794E-04  1,022E-02  195,59 um    47,15 um    38,54 um  
   2,00 keV   8,216E-04  1,032E-02  211,75 um    50,49 um    41,36 um  
   2,25 keV   8,714E-04  1,041E-02  231,74 um    54,57 um    44,82 um  
   2,50 keV   9,185E-04  1,048E-02  251,56 um    58,57 um    48,20 um  
   2,75 keV   9,634E-04  1,052E-02  271,24 um    62,51 um    51,52 um  
   3,00 keV   1,006E-03  1,055E-02  290,82 um    66,39 um    54,79 um  
   3,25 keV   1,047E-03  1,057E-02  310,32 um    70,21 um    58,02 um  
   3,50 keV   1,087E-03  1,057E-02  329,78 um    74,00 um    61,21 um  
   3,75 keV   1,125E-03  1,056E-02  349,20 um    77,75 um    64,36 um  
   4,00 keV   1,162E-03  1,055E-02  368,60 um    81,47 um    67,49 um  
   4,50 keV   1,232E-03  1,051E-02  407,38 um    88,89 um    73,69 um  
   5,00 keV   1,299E-03  1,045E-02  446,20 um    96,21 um    79,80 um  
   5,50 keV   1,362E-03  1,038E-02  485,10 um   103,46 um    85,85 um  
   6,00 keV   1,423E-03  1,029E-02  524,13 um   110,63 um    91,86 um  
   6,50 keV   1,481E-03  1,021E-02  563,30 um   117,75 um    97,83 um  
   7,00 keV   1,537E-03  1,012E-02  602,64 um   124,82 um   103,76 um  
   8,00 keV   1,643E-03  9,929E-03  681,90 um   139,03 um   115,57 um  
   9,00 keV   1,743E-03  9,737E-03  761,96 um   153,07 um   127,33 um  
  10,00 keV   1,837E-03  9,546E-03  842,87 um   166,98 um   139,04 um  
  11,00 keV   1,927E-03  9,359E-03  924,63 um   180,79 um   150,75 um  
  12,00 keV   2,012E-03  9,176E-03    1,01 mm   194,50 um   162,45 um  
  13,00 keV   2,095E-03  8,999E-03    1,09 mm   208,12 um   174,15 um  
  14,00 keV   2,174E-03  8,828E-03    1,18 mm   221,66 um   185,87 um  
  15,00 keV   2,250E-03  8,662E-03    1,26 mm   235,13 um   197,61 um  
  16,00 keV   2,324E-03  8,503E-03    1,35 mm   248,53 um   209,37 um  
  17,00 keV   2,395E-03  8,350E-03    1,43 mm   261,85 um   221,15 um  
  18,00 keV   2,465E-03  8,203E-03    1,52 mm   275,11 um   232,96 um  
  20,00 keV   2,598E-03  7,925E-03    1,70 mm   301,87 um   256,67 um  
  22,50 keV   2,756E-03  7,605E-03    1,92 mm   335,12 um   286,46 um  
  25,00 keV   2,905E-03  7,314E-03    2,15 mm   367,84 um   316,39 um  
  27,50 keV   3,046E-03  7,047E-03    2,38 mm   400,08 um   346,44 um  
  30,00 keV   3,182E-03  6,802E-03    2,62 mm   431,84 um   376,58 um  
  32,50 keV   3,312E-03  6,577E-03    2,86 mm   463,13 um   406,79 um  
  35,00 keV   3,437E-03  6,368E-03    3,10 mm   493,95 um   437,03 um  
  37,50 keV   3,557E-03  6,174E-03    3,34 mm   524,32 um   467,29 um  
  40,00 keV   3,675E-03  5,994E-03    3,58 mm   554,23 um   497,55 um  
  45,00 keV   4,178E-03  5,668E-03    4,07 mm   613,17 um   557,44 um  
  50,00 keV   4,630E-03  5,381E-03    4,55 mm   667,89 um   615,80 um  
  55,00 keV   5,026E-03  5,127E-03    5,03 mm   719,08 um   672,47 um  
  60,00 keV   5,363E-03  4,899E-03    5,50 mm   767,34 um   727,49 um  
  65,00 keV   5,644E-03  4,694E-03    5,96 mm   813,20 um   780,99 um  
  70,00 keV   5,875E-03  4,508E-03    6,42 mm   857,09 um   833,15 um  
  80,00 keV   6,219E-03  4,183E-03    7,35 mm   944,44 um   934,24 um  
  90,00 keV   6,452E-03  3,908E-03    8,28 mm     1,03 mm     1,03 mm  
 100,00 keV   6,616E-03  3,673E-03    9,22 mm     1,10 mm     1,13 mm  
 110,00 keV   6,742E-03  3,467E-03   10,16 mm     1,18 mm     1,22 mm  
 120,00 keV   6,849E-03  3,287E-03   11,12 mm     1,25 mm     1,31 mm  
 130,00 keV   6,950E-03  3,127E-03   12,08 mm     1,32 mm     1,40 mm  
 140,00 keV   7,051E-03  2,984E-03   13,05 mm     1,39 mm     1,49 mm  
 150,00 keV   7,158E-03  2,856E-03   14,02 mm     1,46 mm     1,57 mm  
 160,00 keV   7,273E-03  2,739E-03   14,99 mm     1,52 mm     1,66 mm  
 170,00 keV   7,398E-03  2,633E-03   15,97 mm     1,58 mm     1,74 mm  
 180,00 keV   7,533E-03  2,536E-03   16,94 mm     1,64 mm     1,82 mm  
 200,00 keV   7,832E-03  2,364E-03   18,87 mm     1,77 mm     1,98 mm  
 225,00 keV   8,259E-03  2,183E-03   21,24 mm     1,91 mm     2,17 mm  
 250,00 keV   8,736E-03  2,031E-03   23,56 mm     2,04 mm     2,35 mm  
 275,00 keV   9,252E-03  1,901E-03   25,80 mm     2,16 mm     2,51 mm  
 300,00 keV   9,797E-03  1,788E-03   27,96 mm     2,27 mm     2,67 mm  
 325,00 keV   1,036E-02  1,690E-03   30,04 mm     2,36 mm     2,81 mm  
 350,00 keV   1,094E-02  1,603E-03   32,04 mm     2,45 mm     2,94 mm  
 375,00 keV   1,153E-02  1,525E-03   33,97 mm     2,52 mm     3,06 mm  
 400,00 keV   1,211E-02  1,456E-03   35,82 mm     2,59 mm     3,18 mm  
 450,00 keV   1,327E-02  1,336E-03   39,33 mm     2,74 mm     3,38 mm  
 500,00 keV   1,440E-02  1,236E-03   42,60 mm     2,86 mm     3,56 mm  
 550,00 keV   1,549E-02  1,151E-03   45,66 mm     2,96 mm     3,72 mm  
 600,00 keV   1,657E-02  1,079E-03   48,55 mm     3,05 mm     3,86 mm  
 650,00 keV   1,763E-02  1,016E-03   51,29 mm     3,12 mm     3,99 mm  
 700,00 keV   1,867E-02  9,601E-04   53,88 mm     3,19 mm     4,10 mm  
 800,00 keV   2,076E-02  8,670E-04   58,69 mm     3,33 mm     4,29 mm  
 900,00 keV   2,282E-02  7,918E-04   63,08 mm     3,45 mm     4,45 mm  
   1,00 MeV   2,486E-02  7,296E-04   67,13 mm     3,54 mm     4,58 mm  
   1,10 MeV   2,685E-02  6,773E-04   70,87 mm     3,62 mm     4,70 mm  
   1,20 MeV   2,877E-02  6,326E-04   74,37 mm     3,68 mm     4,79 mm  
   1,30 MeV   3,063E-02  5,939E-04   77,66 mm     3,74 mm     4,88 mm  
   1,40 MeV   3,241E-02  5,600E-04   80,76 mm     3,79 mm     4,96 mm  
   1,50 MeV   3,411E-02  5,301E-04   83,71 mm     3,83 mm     5,02 mm  
   1,60 MeV   3,573E-02  5,035E-04   86,52 mm     3,87 mm     5,08 mm  
   1,70 MeV   3,727E-02  4,797E-04   89,22 mm     3,91 mm     5,14 mm  
   1,80 MeV   3,874E-02  4,582E-04   91,81 mm     3,94 mm     5,19 mm  
   2,00 MeV   4,146E-02  4,209E-04   96,73 mm     4,02 mm     5,28 mm  
   2,25 MeV   4,448E-02  3,826E-04  102,48 mm     4,13 mm     5,37 mm  
   2,50 MeV   4,715E-02  3,512E-04  107,88 mm     4,22 mm     5,44 mm  
   2,75 MeV   4,950E-02  3,248E-04  113,01 mm     4,30 mm     5,51 mm  
   3,00 MeV   5,158E-02  3,025E-04  117,92 mm     4,37 mm     5,57 mm  
   3,25 MeV   5,343E-02  2,832E-04  122,65 mm     4,43 mm     5,62 mm  
   3,50 MeV   5,508E-02  2,664E-04  127,23 mm     4,49 mm     5,67 mm  
   3,75 MeV   5,656E-02  2,516E-04  131,68 mm     4,55 mm     5,71 mm  
   4,00 MeV   5,789E-02  2,385E-04  136,03 mm     4,60 mm     5,75 mm  
   4,50 MeV   6,019E-02  2,162E-04  144,46 mm     4,76 mm     5,82 mm  
   5,00 MeV   6,209E-02  1,980E-04  152,60 mm     4,92 mm     5,88 mm  
   5,50 MeV   6,368E-02  1,828E-04  160,52 mm     5,05 mm     5,94 mm  
   6,00 MeV   6,501E-02  1,699E-04  168,26 mm     5,18 mm     5,99 mm  
   6,50 MeV   6,614E-02  1,588E-04  175,86 mm     5,30 mm     6,03 mm  
   7,00 MeV   6,709E-02  1,492E-04  183,35 mm     5,41 mm     6,07 mm  
   8,00 MeV   6,856E-02  1,332E-04  198,05 mm     5,81 mm     6,15 mm  
   9,00 MeV   6,958E-02  1,205E-04  212,50 mm     6,17 mm     6,22 mm  
  10,00 MeV   7,025E-02  1,102E-04  226,77 mm     6,50 mm     6,28 mm  
  11,00 MeV   7,064E-02  1,016E-04  240,94 mm     6,81 mm     6,34 mm  
  12,00 MeV   7,081E-02  9,428E-05  255,06 mm     7,11 mm     6,39 mm  
  13,00 MeV   7,080E-02  8,801E-05  269,16 mm     7,39 mm     6,44 mm  
  14,00 MeV   7,064E-02  8,258E-05  283,28 mm     7,66 mm     6,49 mm  
  15,00 MeV   7,036E-02  7,782E-05  297,45 mm     7,93 mm     6,53 mm  
  16,00 MeV   6,999E-02  7,360E-05  311,68 mm     8,18 mm     6,58 mm  
  17,00 MeV   6,954E-02  6,985E-05  326,00 mm     8,44 mm     6,62 mm  
  18,00 MeV   6,902E-02  6,648E-05  340,42 mm     8,68 mm     6,67 mm  
  20,00 MeV   6,784E-02  6,068E-05  369,62 mm     9,63 mm     6,75 mm  
  22,50 MeV   6,619E-02  5,478E-05  406,89 mm    10,98 mm     6,85 mm  
  25,00 MeV   6,444E-02  4,998E-05  445,15 mm    12,25 mm     6,95 mm  
  27,50 MeV   6,266E-02  4,599E-05  484,46 mm    13,46 mm     7,05 mm  
  30,00 MeV   6,088E-02  4,262E-05  524,92 mm    14,64 mm     7,15 mm  
  32,50 MeV   5,913E-02  3,974E-05  566,56 mm    15,79 mm     7,26 mm  
  35,00 MeV   5,743E-02  3,724E-05  609,44 mm    16,92 mm     7,36 mm  
  37,50 MeV   5,580E-02  3,505E-05  653,58 mm    18,04 mm     7,47 mm  
  40,00 MeV   5,423E-02  3,312E-05  699,01 mm    19,16 mm     7,58 mm  
  45,00 MeV   5,173E-02  2,986E-05  793,38 mm    23,36 mm     7,81 mm  
  50,00 MeV   4,893E-02  2,721E-05  892,74 mm    27,27 mm     8,05 mm  
  55,00 MeV   4,658E-02  2,502E-05  997,45 mm    31,05 mm     8,30 mm  
  60,00 MeV   4,444E-02  2,316E-05    1,11 m     34,73 mm     8,58 mm  
  65,00 MeV   4,249E-02  2,158E-05    1,22 m     38,36 mm     8,86 mm  
  70,00 MeV   4,071E-02  2,021E-05    1,34 m     41,97 mm     9,17 mm  
  80,00 MeV   3,758E-02  1,795E-05    1,60 m     55,42 mm     9,83 mm  
  90,00 MeV   3,491E-02  1,616E-05    1,87 m     67,82 mm    10,56 mm  
 100,00 MeV   3,261E-02  1,472E-05    2,17 m     79,75 mm    11,36 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,0000E-01                 eV / Angstrom 
  1,0000E+00                keV / micron   
  1,0000E+00                MeV / mm       
  2,4654E+02                keV / (ug/cm2) 
  2,4654E+02                MeV / (mg/cm2) 
  2,4654E+05                keV / (mg/cm2) 
  1,6388E+03                 eV / (1E15 atoms/cm2)
