 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> aprile 02, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\SRIM_Z11_A23_gas_He689mbar298.63K.dat.txt

 Ion = Sodium [11] , Mass = 22,99 amu

 Target Density =  1,1109E-04 g/cm3 = 1,6712E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
999,999 eV    1,466E-03  2,746E-02   46,40 um    11,38 um     9,11 um  
   1,10 keV   1,538E-03  2,798E-02   49,45 um    12,01 um     9,65 um  
   1,20 keV   1,606E-03  2,843E-02   52,46 um    12,62 um    10,19 um  
   1,30 keV   1,672E-03  2,883E-02   55,41 um    13,22 um    10,70 um  
   1,40 keV   1,735E-03  2,919E-02   58,34 um    13,81 um    11,21 um  
   1,50 keV   1,796E-03  2,951E-02   61,22 um    14,38 um    11,71 um  
   1,60 keV   1,855E-03  2,979E-02   64,08 um    14,95 um    12,21 um  
   1,70 keV   1,912E-03  3,005E-02   66,91 um    15,51 um    12,69 um  
   1,80 keV   1,967E-03  3,028E-02   69,72 um    16,06 um    13,17 um  
   2,00 keV   2,074E-03  3,067E-02   75,27 um    17,15 um    14,11 um  
   2,25 keV   2,199E-03  3,106E-02   82,12 um    18,47 um    15,25 um  
   2,50 keV   2,318E-03  3,137E-02   88,89 um    19,77 um    16,37 um  
   2,75 keV   2,431E-03  3,160E-02   95,60 um    21,04 um    17,47 um  
   3,00 keV   2,540E-03  3,178E-02  102,25 um    22,29 um    18,55 um  
   3,25 keV   2,643E-03  3,191E-02  108,86 um    23,52 um    19,61 um  
   3,50 keV   2,743E-03  3,201E-02  115,44 um    24,74 um    20,66 um  
   3,75 keV   2,839E-03  3,207E-02  121,99 um    25,94 um    21,69 um  
   4,00 keV   2,932E-03  3,211E-02  128,52 um    27,13 um    22,72 um  
   4,50 keV   3,110E-03  3,213E-02  141,55 um    29,51 um    24,74 um  
   5,00 keV   3,279E-03  3,208E-02  154,55 um    31,84 um    26,74 um  
   5,50 keV   3,439E-03  3,198E-02  167,54 um    34,15 um    28,70 um  
   6,00 keV   3,592E-03  3,184E-02  180,53 um    36,43 um    30,65 um  
   6,50 keV   3,738E-03  3,168E-02  193,55 um    38,69 um    32,59 um  
   7,00 keV   3,879E-03  3,150E-02  206,59 um    40,93 um    34,51 um  
   8,00 keV   4,147E-03  3,109E-02  232,79 um    45,43 um    38,32 um  
   9,00 keV   4,399E-03  3,065E-02  259,18 um    49,87 um    42,10 um  
  10,00 keV   4,637E-03  3,020E-02  285,77 um    54,27 um    45,86 um  
  11,00 keV   4,863E-03  2,973E-02  312,58 um    58,64 um    49,60 um  
  12,00 keV   5,079E-03  2,927E-02  339,63 um    62,97 um    53,34 um  
  13,00 keV   5,287E-03  2,881E-02  366,91 um    67,28 um    57,08 um  
  14,00 keV   5,486E-03  2,835E-02  394,44 um    71,57 um    60,81 um  
  15,00 keV   5,679E-03  2,791E-02  422,20 um    75,84 um    64,55 um  
  16,00 keV   5,865E-03  2,748E-02  450,20 um    80,09 um    68,29 um  
  17,00 keV   6,045E-03  2,706E-02  478,44 um    84,32 um    72,03 um  
  18,00 keV   6,221E-03  2,665E-02  506,91 um    88,53 um    75,78 um  
  20,00 keV   6,557E-03  2,587E-02  564,53 um    97,06 um    83,31 um  
  22,50 keV   6,955E-03  2,496E-02  637,77 um   107,70 um    92,76 um  
  25,00 keV   7,331E-03  2,411E-02  712,29 um   118,21 um   102,27 um  
  27,50 keV   7,689E-03  2,333E-02  788,00 um   128,61 um   111,82 um  
  30,00 keV   8,031E-03  2,260E-02  864,82 um   138,90 um   121,42 um  
  32,50 keV   8,359E-03  2,192E-02  942,67 um   149,08 um   131,06 um  
  35,00 keV   8,674E-03  2,129E-02    1,02 mm   159,16 um   140,74 um  
  37,50 keV   8,979E-03  2,070E-02    1,10 mm   169,14 um   150,45 um  
  40,00 keV   9,273E-03  2,015E-02    1,18 mm   179,01 um   160,18 um  
  45,00 keV   9,836E-03  1,914E-02    1,34 mm   199,05 um   179,72 um  
  50,00 keV   1,042E-02  1,824E-02    1,51 mm   218,57 um   199,29 um  
  55,00 keV   1,104E-02  1,744E-02    1,68 mm   237,53 um   218,82 um  
  60,00 keV   1,165E-02  1,672E-02    1,85 mm   255,92 um   238,24 um  
  65,00 keV   1,221E-02  1,606E-02    2,02 mm   273,77 um   257,52 um  
  70,00 keV   1,273E-02  1,546E-02    2,19 mm   291,12 um   276,65 um  
  80,00 keV   1,360E-02  1,441E-02    2,53 mm   326,15 um   314,46 um  
  90,00 keV   1,431E-02  1,351E-02    2,87 mm   359,41 um   351,63 um  
 100,00 keV   1,490E-02  1,274E-02    3,22 mm   391,23 um   388,22 um  
 110,00 keV   1,540E-02  1,206E-02    3,57 mm   421,84 um   424,26 um  
 120,00 keV   1,585E-02  1,146E-02    3,93 mm   451,37 um   459,79 um  
 130,00 keV   1,626E-02  1,092E-02    4,28 mm   479,94 um   494,81 um  
 140,00 keV   1,665E-02  1,044E-02    4,64 mm   507,60 um   529,33 um  
 150,00 keV   1,704E-02  1,001E-02    5,00 mm   534,41 um   563,34 um  
 160,00 keV   1,742E-02  9,617E-03    5,36 mm   560,39 um   596,84 um  
 170,00 keV   1,780E-02  9,257E-03    5,72 mm   585,58 um   629,80 um  
 180,00 keV   1,819E-02  8,927E-03    6,08 mm   609,99 um   662,23 um  
 200,00 keV   1,899E-02  8,342E-03    6,80 mm   660,20 um   725,40 um  
 225,00 keV   2,004E-02  7,723E-03    7,68 mm   720,19 um   801,07 um  
 250,00 keV   2,114E-02  7,200E-03    8,56 mm   774,87 um   872,92 um  
 275,00 keV   2,231E-02  6,751E-03    9,41 mm   824,72 um   940,89 um  
 300,00 keV   2,352E-02  6,362E-03   10,24 mm   870,20 um     1,01 mm  
 325,00 keV   2,477E-02  6,020E-03   11,05 mm   911,72 um     1,07 mm  
 350,00 keV   2,604E-02  5,717E-03   11,84 mm   949,66 um     1,12 mm  
 375,00 keV   2,734E-02  5,447E-03   12,60 mm   984,39 um     1,18 mm  
 400,00 keV   2,865E-02  5,204E-03   13,34 mm     1,02 mm     1,23 mm  
 450,00 keV   3,128E-02  4,784E-03   14,75 mm     1,08 mm     1,32 mm  
 500,00 keV   3,388E-02  4,434E-03   16,08 mm     1,14 mm     1,40 mm  
 550,00 keV   3,643E-02  4,136E-03   17,33 mm     1,18 mm     1,47 mm  
 600,00 keV   3,894E-02  3,880E-03   18,51 mm     1,22 mm     1,53 mm  
 650,00 keV   4,142E-02  3,657E-03   19,64 mm     1,26 mm     1,59 mm  
 700,00 keV   4,388E-02  3,461E-03   20,71 mm     1,29 mm     1,65 mm  
 800,00 keV   4,882E-02  3,130E-03   22,71 mm     1,36 mm     1,74 mm  
 900,00 keV   5,385E-02  2,863E-03   24,54 mm     1,41 mm     1,81 mm  
   1,00 MeV   5,897E-02  2,641E-03   26,22 mm     1,46 mm     1,88 mm  
   1,10 MeV   6,417E-02  2,455E-03   27,77 mm     1,49 mm     1,93 mm  
   1,20 MeV   6,940E-02  2,295E-03   29,20 mm     1,52 mm     1,98 mm  
   1,30 MeV   7,463E-02  2,156E-03   30,54 mm     1,55 mm     2,02 mm  
   1,40 MeV   7,982E-02  2,035E-03   31,80 mm     1,57 mm     2,06 mm  
   1,50 MeV   8,494E-02  1,927E-03   32,98 mm     1,59 mm     2,09 mm  
   1,60 MeV   8,997E-02  1,832E-03   34,10 mm     1,61 mm     2,12 mm  
   1,70 MeV   9,489E-02  1,746E-03   35,15 mm     1,62 mm     2,14 mm  
   1,80 MeV   9,969E-02  1,669E-03   36,16 mm     1,64 mm     2,16 mm  
   2,00 MeV   1,089E-01  1,534E-03   38,04 mm     1,67 mm     2,20 mm  
   2,25 MeV   1,196E-01  1,396E-03   40,20 mm     1,71 mm     2,24 mm  
   2,50 MeV   1,295E-01  1,282E-03   42,18 mm     1,74 mm     2,28 mm  
   2,75 MeV   1,385E-01  1,187E-03   44,02 mm     1,77 mm     2,30 mm  
   3,00 MeV   1,466E-01  1,106E-03   45,76 mm     1,79 mm     2,33 mm  
   3,25 MeV   1,540E-01  1,036E-03   47,41 mm     1,81 mm     2,35 mm  
   3,50 MeV   1,608E-01  9,753E-04   48,98 mm     1,83 mm     2,37 mm  
   3,75 MeV   1,668E-01  9,217E-04   50,50 mm     1,85 mm     2,38 mm  
   4,00 MeV   1,723E-01  8,740E-04   51,96 mm     1,86 mm     2,40 mm  
   4,50 MeV   1,818E-01  7,930E-04   54,77 mm     1,91 mm     2,42 mm  
   5,00 MeV   1,896E-01  7,267E-04   57,45 mm     1,95 mm     2,45 mm  
   5,50 MeV   1,961E-01  6,713E-04   60,03 mm     1,99 mm     2,47 mm  
   6,00 MeV   2,015E-01  6,243E-04   62,53 mm     2,02 mm     2,48 mm  
   6,50 MeV   2,060E-01  5,839E-04   64,98 mm     2,06 mm     2,50 mm  
   7,00 MeV   2,097E-01  5,487E-04   67,38 mm     2,09 mm     2,51 mm  
   8,00 MeV   2,155E-01  4,904E-04   72,07 mm     2,19 mm     2,54 mm  
   9,00 MeV   2,194E-01  4,439E-04   76,65 mm     2,29 mm     2,56 mm  
  10,00 MeV   2,221E-01  4,060E-04   81,17 mm     2,38 mm     2,58 mm  
  11,00 MeV   2,237E-01  3,744E-04   85,65 mm     2,47 mm     2,60 mm  
  12,00 MeV   2,246E-01  3,477E-04   90,10 mm     2,55 mm     2,61 mm  
  13,00 MeV   2,248E-01  3,247E-04   94,54 mm     2,63 mm     2,63 mm  
  14,00 MeV   2,246E-01  3,048E-04   98,99 mm     2,71 mm     2,64 mm  
  15,00 MeV   2,239E-01  2,873E-04  103,44 mm     2,78 mm     2,66 mm  
  16,00 MeV   2,230E-01  2,718E-04  107,91 mm     2,85 mm     2,67 mm  
  17,00 MeV   2,218E-01  2,580E-04  112,40 mm     2,93 mm     2,68 mm  
  18,00 MeV   2,204E-01  2,456E-04  116,92 mm     3,00 mm     2,70 mm  
  20,00 MeV   2,172E-01  2,243E-04  126,05 mm     3,27 mm     2,72 mm  
  22,50 MeV   2,125E-01  2,026E-04  137,67 mm     3,66 mm     2,75 mm  
  25,00 MeV   2,075E-01  1,849E-04  149,57 mm     4,03 mm     2,78 mm  
  27,50 MeV   2,023E-01  1,702E-04  161,76 mm     4,39 mm     2,81 mm  
  30,00 MeV   1,971E-01  1,578E-04  174,27 mm     4,73 mm     2,84 mm  
  32,50 MeV   1,919E-01  1,472E-04  187,12 mm     5,07 mm     2,86 mm  
  35,00 MeV   1,869E-01  1,380E-04  200,31 mm     5,41 mm     2,89 mm  
  37,50 MeV   1,820E-01  1,299E-04  213,86 mm     5,74 mm     2,92 mm  
  40,00 MeV   1,773E-01  1,228E-04  227,76 mm     6,07 mm     2,95 mm  
  45,00 MeV   1,684E-01  1,107E-04  256,69 mm     7,32 mm     3,01 mm  
  50,00 MeV   1,614E-01  1,009E-04  287,01 mm     8,49 mm     3,08 mm  
  55,00 MeV   1,536E-01  9,282E-05  318,75 mm     9,61 mm     3,15 mm  
  60,00 MeV   1,469E-01  8,597E-05  352,03 mm    10,70 mm     3,22 mm  
  65,00 MeV   1,409E-01  8,011E-05  386,77 mm    11,78 mm     3,29 mm  
  70,00 MeV   1,353E-01  7,504E-05  422,98 mm    12,85 mm     3,37 mm  
  80,00 MeV   1,254E-01  6,668E-05  499,75 mm    16,83 mm     3,55 mm  
  90,00 MeV   1,170E-01  6,007E-05  582,28 mm    20,49 mm     3,74 mm  
 100,00 MeV   1,097E-01  5,470E-05  670,52 mm    24,00 mm     3,95 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,0000E-01                 eV / Angstrom 
  1,0000E+00                keV / micron   
  1,0000E+00                MeV / mm       
  9,0020E+01                keV / (ug/cm2) 
  9,0020E+01                MeV / (mg/cm2) 
  9,0020E+04                keV / (mg/cm2) 
  5,9837E+02                 eV / (1E15 atoms/cm2)
  9,6466E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
