 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> marzo 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\SRIM_Z10_A20_gas_He253mbar299.13K.dat.txt

 Ion = Neon [10] , Mass = 19,992 amu

 Target Density =  4,0723E-05 g/cm3 = 6,1263E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
999,999 eV    5,832E-04  9,464E-03  127,79 um    32,80 um    26,30 um  
   1,10 keV   6,117E-04  9,617E-03  136,51 um    34,69 um    27,91 um  
   1,20 keV   6,389E-04  9,750E-03  145,10 um    36,53 um    29,49 um  
   1,30 keV   6,650E-04  9,866E-03  153,58 um    38,34 um    31,03 um  
   1,40 keV   6,901E-04  9,967E-03  161,97 um    40,12 um    32,55 um  
   1,50 keV   7,143E-04  1,006E-02  170,28 um    41,87 um    34,04 um  
   1,60 keV   7,377E-04  1,013E-02  178,52 um    43,59 um    35,51 um  
   1,70 keV   7,604E-04  1,020E-02  186,69 um    45,29 um    36,96 um  
   1,80 keV   7,825E-04  1,026E-02  194,81 um    46,97 um    38,39 um  
   2,00 keV   8,248E-04  1,036E-02  210,91 um    50,29 um    41,20 um  
   2,25 keV   8,749E-04  1,046E-02  230,83 um    54,36 um    44,64 um  
   2,50 keV   9,222E-04  1,052E-02  250,56 um    58,34 um    48,01 um  
   2,75 keV   9,672E-04  1,057E-02  270,17 um    62,26 um    51,32 um  
   3,00 keV   1,010E-03  1,059E-02  289,67 um    66,12 um    54,57 um  
   3,25 keV   1,051E-03  1,061E-02  309,10 um    69,94 um    57,79 um  
   3,50 keV   1,091E-03  1,061E-02  328,47 um    73,71 um    60,96 um  
   3,75 keV   1,129E-03  1,061E-02  347,82 um    77,44 um    64,11 um  
   4,00 keV   1,166E-03  1,059E-02  367,14 um    81,15 um    67,23 um  
   4,50 keV   1,237E-03  1,055E-02  405,77 um    88,54 um    73,39 um  
   5,00 keV   1,304E-03  1,049E-02  444,44 um    95,83 um    79,49 um  
   5,50 keV   1,368E-03  1,042E-02  483,19 um   103,05 um    85,51 um  
   6,00 keV   1,429E-03  1,034E-02  522,06 um   110,19 um    91,50 um  
   6,50 keV   1,487E-03  1,025E-02  561,08 um   117,29 um    97,44 um  
   7,00 keV   1,543E-03  1,016E-02  600,26 um   124,33 um   103,35 um  
   8,00 keV   1,650E-03  9,968E-03  679,21 um   138,48 um   115,12 um  
   9,00 keV   1,750E-03  9,776E-03  758,95 um   152,47 um   126,82 um  
  10,00 keV   1,844E-03  9,584E-03  839,54 um   166,32 um   138,49 um  
  11,00 keV   1,934E-03  9,396E-03  920,97 um   180,07 um   150,15 um  
  12,00 keV   2,020E-03  9,212E-03    1,00 mm   193,73 um   161,80 um  
  13,00 keV   2,103E-03  9,035E-03    1,09 mm   207,29 um   173,46 um  
  14,00 keV   2,182E-03  8,863E-03    1,17 mm   220,78 um   185,14 um  
  15,00 keV   2,259E-03  8,697E-03    1,26 mm   234,20 um   196,83 um  
  16,00 keV   2,333E-03  8,537E-03    1,34 mm   247,54 um   208,54 um  
  17,00 keV   2,405E-03  8,383E-03    1,43 mm   260,82 um   220,27 um  
  18,00 keV   2,474E-03  8,236E-03    1,51 mm   274,03 um   232,04 um  
  20,00 keV   2,608E-03  7,956E-03    1,69 mm   300,68 um   255,65 um  
  22,50 keV   2,767E-03  7,635E-03    1,91 mm   333,79 um   285,33 um  
  25,00 keV   2,916E-03  7,343E-03    2,14 mm   366,39 um   315,14 um  
  27,50 keV   3,059E-03  7,075E-03    2,37 mm   398,50 um   345,07 um  
  30,00 keV   3,195E-03  6,829E-03    2,61 mm   430,13 um   375,09 um  
  32,50 keV   3,325E-03  6,603E-03    2,85 mm   461,29 um   405,18 um  
  35,00 keV   3,450E-03  6,393E-03    3,08 mm   492,00 um   435,30 um  
  37,50 keV   3,572E-03  6,198E-03    3,33 mm   522,25 um   465,45 um  
  40,00 keV   3,690E-03  6,017E-03    3,57 mm   552,04 um   495,58 um  
  45,00 keV   4,194E-03  5,690E-03    4,06 mm   610,74 um   555,24 um  
  50,00 keV   4,649E-03  5,402E-03    4,53 mm   665,25 um   613,37 um  
  55,00 keV   5,046E-03  5,147E-03    5,01 mm   716,24 um   669,81 um  
  60,00 keV   5,384E-03  4,918E-03    5,47 mm   764,31 um   724,61 um  
  65,00 keV   5,666E-03  4,712E-03    5,94 mm   809,99 um   777,90 um  
  70,00 keV   5,898E-03  4,526E-03    6,40 mm   853,70 um   829,86 um  
  80,00 keV   6,244E-03  4,200E-03    7,32 mm   940,70 um   930,55 um  
  90,00 keV   6,477E-03  3,924E-03    8,25 mm     1,02 mm     1,03 mm  
 100,00 keV   6,642E-03  3,687E-03    9,18 mm     1,10 mm     1,12 mm  
 110,00 keV   6,769E-03  3,481E-03   10,12 mm     1,18 mm     1,21 mm  
 120,00 keV   6,876E-03  3,300E-03   11,07 mm     1,25 mm     1,31 mm  
 130,00 keV   6,977E-03  3,140E-03   12,03 mm     1,32 mm     1,39 mm  
 140,00 keV   7,079E-03  2,996E-03   13,00 mm     1,39 mm     1,48 mm  
 150,00 keV   7,187E-03  2,867E-03   13,96 mm     1,45 mm     1,57 mm  
 160,00 keV   7,302E-03  2,750E-03   14,93 mm     1,51 mm     1,65 mm  
 170,00 keV   7,427E-03  2,643E-03   15,90 mm     1,58 mm     1,74 mm  
 180,00 keV   7,562E-03  2,546E-03   16,87 mm     1,64 mm     1,82 mm  
 200,00 keV   7,863E-03  2,373E-03   18,79 mm     1,76 mm     1,97 mm  
 225,00 keV   8,292E-03  2,192E-03   21,16 mm     1,90 mm     2,16 mm  
 250,00 keV   8,770E-03  2,039E-03   23,46 mm     2,04 mm     2,34 mm  
 275,00 keV   9,288E-03  1,908E-03   25,69 mm     2,15 mm     2,50 mm  
 300,00 keV   9,836E-03  1,795E-03   27,85 mm     2,26 mm     2,66 mm  
 325,00 keV   1,040E-02  1,696E-03   29,92 mm     2,35 mm     2,80 mm  
 350,00 keV   1,098E-02  1,609E-03   31,91 mm     2,44 mm     2,93 mm  
 375,00 keV   1,157E-02  1,531E-03   33,83 mm     2,51 mm     3,05 mm  
 400,00 keV   1,216E-02  1,461E-03   35,68 mm     2,58 mm     3,17 mm  
 450,00 keV   1,332E-02  1,341E-03   39,17 mm     2,73 mm     3,37 mm  
 500,00 keV   1,445E-02  1,241E-03   42,43 mm     2,85 mm     3,55 mm  
 550,00 keV   1,556E-02  1,156E-03   45,48 mm     2,95 mm     3,71 mm  
 600,00 keV   1,663E-02  1,083E-03   48,36 mm     3,03 mm     3,85 mm  
 650,00 keV   1,770E-02  1,020E-03   51,08 mm     3,11 mm     3,97 mm  
 700,00 keV   1,875E-02  9,639E-04   53,66 mm     3,17 mm     4,08 mm  
 800,00 keV   2,084E-02  8,704E-04   58,46 mm     3,32 mm     4,27 mm  
 900,00 keV   2,292E-02  7,949E-04   62,84 mm     3,43 mm     4,43 mm  
   1,00 MeV   2,496E-02  7,325E-04   66,86 mm     3,53 mm     4,56 mm  
   1,10 MeV   2,695E-02  6,800E-04   70,59 mm     3,60 mm     4,68 mm  
   1,20 MeV   2,889E-02  6,351E-04   74,08 mm     3,67 mm     4,78 mm  
   1,30 MeV   3,075E-02  5,962E-04   77,35 mm     3,73 mm     4,86 mm  
   1,40 MeV   3,254E-02  5,622E-04   80,44 mm     3,78 mm     4,94 mm  
   1,50 MeV   3,424E-02  5,322E-04   83,38 mm     3,82 mm     5,00 mm  
   1,60 MeV   3,587E-02  5,055E-04   86,18 mm     3,86 mm     5,06 mm  
   1,70 MeV   3,742E-02  4,816E-04   88,86 mm     3,89 mm     5,12 mm  
   1,80 MeV   3,889E-02  4,600E-04   91,45 mm     3,92 mm     5,17 mm  
   2,00 MeV   4,162E-02  4,226E-04   96,35 mm     4,01 mm     5,25 mm  
   2,25 MeV   4,466E-02  3,841E-04  102,08 mm     4,11 mm     5,35 mm  
   2,50 MeV   4,733E-02  3,526E-04  107,46 mm     4,20 mm     5,42 mm  
   2,75 MeV   4,969E-02  3,261E-04  112,57 mm     4,28 mm     5,49 mm  
   3,00 MeV   5,178E-02  3,037E-04  117,46 mm     4,35 mm     5,55 mm  
   3,25 MeV   5,364E-02  2,843E-04  122,17 mm     4,42 mm     5,60 mm  
   3,50 MeV   5,530E-02  2,674E-04  126,73 mm     4,48 mm     5,65 mm  
   3,75 MeV   5,678E-02  2,526E-04  131,16 mm     4,53 mm     5,69 mm  
   4,00 MeV   5,812E-02  2,394E-04  135,49 mm     4,58 mm     5,73 mm  
   4,50 MeV   6,043E-02  2,171E-04  143,88 mm     4,75 mm     5,80 mm  
   5,00 MeV   6,234E-02  1,988E-04  151,99 mm     4,90 mm     5,86 mm  
   5,50 MeV   6,393E-02  1,835E-04  159,88 mm     5,03 mm     5,91 mm  
   6,00 MeV   6,527E-02  1,706E-04  167,60 mm     5,16 mm     5,96 mm  
   6,50 MeV   6,640E-02  1,595E-04  175,17 mm     5,28 mm     6,01 mm  
   7,00 MeV   6,735E-02  1,498E-04  182,62 mm     5,39 mm     6,05 mm  
   8,00 MeV   6,883E-02  1,338E-04  197,27 mm     5,79 mm     6,13 mm  
   9,00 MeV   6,985E-02  1,210E-04  211,66 mm     6,15 mm     6,19 mm  
  10,00 MeV   7,053E-02  1,106E-04  225,88 mm     6,48 mm     6,25 mm  
  11,00 MeV   7,092E-02  1,020E-04  239,99 mm     6,79 mm     6,31 mm  
  12,00 MeV   7,109E-02  9,465E-05  254,05 mm     7,08 mm     6,36 mm  
  13,00 MeV   7,108E-02  8,836E-05  268,10 mm     7,36 mm     6,41 mm  
  14,00 MeV   7,092E-02  8,291E-05  282,16 mm     7,63 mm     6,46 mm  
  15,00 MeV   7,064E-02  7,812E-05  296,27 mm     7,89 mm     6,51 mm  
  16,00 MeV   7,027E-02  7,389E-05  310,45 mm     8,15 mm     6,55 mm  
  17,00 MeV   6,981E-02  7,012E-05  324,71 mm     8,40 mm     6,60 mm  
  18,00 MeV   6,929E-02  6,674E-05  339,07 mm     8,65 mm     6,64 mm  
  20,00 MeV   6,811E-02  6,092E-05  368,16 mm     9,59 mm     6,72 mm  
  22,50 MeV   6,646E-02  5,499E-05  405,29 mm    10,94 mm     6,82 mm  
  25,00 MeV   6,470E-02  5,017E-05  443,39 mm    12,21 mm     6,92 mm  
  27,50 MeV   6,291E-02  4,617E-05  482,55 mm    13,41 mm     7,03 mm  
  30,00 MeV   6,112E-02  4,279E-05  522,84 mm    14,58 mm     7,13 mm  
  32,50 MeV   5,937E-02  3,990E-05  564,32 mm    15,72 mm     7,23 mm  
  35,00 MeV   5,766E-02  3,739E-05  607,03 mm    16,85 mm     7,33 mm  
  37,50 MeV   5,602E-02  3,519E-05  651,00 mm    17,97 mm     7,44 mm  
  40,00 MeV   5,444E-02  3,325E-05  696,24 mm    19,08 mm     7,55 mm  
  45,00 MeV   5,194E-02  2,998E-05  790,24 mm    23,27 mm     7,78 mm  
  50,00 MeV   4,912E-02  2,732E-05  889,21 mm    27,17 mm     8,02 mm  
  55,00 MeV   4,677E-02  2,512E-05  993,50 mm    30,92 mm     8,27 mm  
  60,00 MeV   4,462E-02  2,326E-05    1,10 m     34,59 mm     8,54 mm  
  65,00 MeV   4,266E-02  2,167E-05    1,22 m     38,21 mm     8,83 mm  
  70,00 MeV   4,087E-02  2,029E-05    1,34 m     41,81 mm     9,13 mm  
  80,00 MeV   3,773E-02  1,802E-05    1,59 m     55,20 mm     9,79 mm  
  90,00 MeV   3,505E-02  1,623E-05    1,87 m     67,55 mm    10,52 mm  
 100,00 MeV   3,274E-02  1,477E-05    2,16 m     79,43 mm    11,31 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,0000E-01                 eV / Angstrom 
  1,0000E+00                keV / micron   
  1,0000E+00                MeV / mm       
  2,4557E+02                keV / (ug/cm2) 
  2,4557E+02                MeV / (mg/cm2) 
  2,4557E+05                keV / (mg/cm2) 
  1,6323E+03                 eV / (1E15 atoms/cm2)
  2,8893E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
