 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> marzo 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\He689mbar298.63K (gas).txt

 Ion = Helium [2] , Mass = 4,003 amu

 Target Density =  1,1109E-04 g/cm3 = 1,6712E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
999,999 eV    1,216E-03  3,281E-03  160,33 um    65,85 um    45,63 um  
   1,10 keV   1,275E-03  3,179E-03  177,80 um    71,82 um    49,99 um  
   1,20 keV   1,332E-03  3,084E-03  195,53 um    77,75 um    54,39 um  
   1,30 keV   1,386E-03  2,996E-03  213,51 um    83,63 um    58,83 um  
   1,40 keV   1,438E-03  2,913E-03  231,72 um    89,46 um    63,29 um  
   1,50 keV   1,489E-03  2,835E-03  250,14 um    95,24 um    67,79 um  
   1,60 keV   1,538E-03  2,762E-03  268,75 um   100,97 um    72,30 um  
   1,70 keV   1,585E-03  2,693E-03  287,53 um   106,64 um    76,84 um  
   1,80 keV   1,631E-03  2,628E-03  306,48 um   112,26 um    81,39 um  
   2,00 keV   1,719E-03  2,509E-03  344,83 um   123,33 um    90,57 um  
   2,25 keV   1,823E-03  2,377E-03  393,47 um   136,87 um   102,08 um  
   2,50 keV   1,922E-03  2,260E-03  442,73 um   150,05 um   113,61 um  
   2,75 keV   2,016E-03  2,156E-03  492,50 um   162,89 um   125,12 um  
   3,00 keV   2,105E-03  2,062E-03  542,65 um   175,37 um   136,57 um  
   3,25 keV   2,191E-03  1,978E-03  593,09 um   187,52 um   147,96 um  
   3,50 keV   2,274E-03  1,901E-03  643,75 um   199,34 um   159,27 um  
   3,75 keV   2,354E-03  1,831E-03  694,56 um   210,83 um   170,47 um  
   4,00 keV   2,431E-03  1,767E-03  745,46 um   222,00 um   181,56 um  
   4,50 keV   2,579E-03  1,653E-03  847,40 um   243,54 um   203,40 um  
   5,00 keV   2,718E-03  1,555E-03  949,20 um   263,93 um   224,70 um  
   5,50 keV   2,851E-03  1,470E-03    1,05 mm   283,25 um   245,44 um  
   6,00 keV   2,978E-03  1,395E-03    1,15 mm   301,58 um   265,60 um  
   6,50 keV   3,099E-03  1,328E-03    1,25 mm   318,98 um   285,18 um  
   7,00 keV   3,216E-03  1,268E-03    1,35 mm   335,53 um   304,20 um  
   8,00 keV   3,438E-03  1,165E-03    1,55 mm   366,63 um   340,64 um  
   9,00 keV   3,658E-03  1,080E-03    1,74 mm   394,88 um   374,95 um  
  10,00 keV   3,868E-03  1,008E-03    1,93 mm   420,60 um   407,26 um  
  11,00 keV   4,069E-03  9,455E-04    2,11 mm   444,14 um   437,71 um  
  12,00 keV   4,264E-03  8,915E-04    2,29 mm   465,75 um   466,44 um  
  13,00 keV   4,453E-03  8,441E-04    2,47 mm   485,66 um   493,58 um  
  14,00 keV   4,636E-03  8,021E-04    2,64 mm   504,07 um   519,26 um  
  15,00 keV   4,814E-03  7,645E-04    2,81 mm   521,15 um   543,59 um  
  16,00 keV   4,989E-03  7,307E-04    2,98 mm   537,03 um   566,68 um  
  17,00 keV   5,159E-03  7,001E-04    3,14 mm   551,84 um   588,62 um  
  18,00 keV   5,326E-03  6,723E-04    3,30 mm   565,69 um   609,50 um  
  20,00 keV   5,651E-03  6,234E-04    3,61 mm   591,51 um   648,39 um  
  22,50 keV   6,043E-03  5,725E-04    3,97 mm   620,03 um   692,29 um  
  25,00 keV   6,421E-03  5,300E-04    4,33 mm   644,77 um   731,72 um  
  27,50 keV   6,787E-03  4,940E-04    4,66 mm   666,45 um   767,38 um  
  30,00 keV   7,142E-03  4,631E-04    4,99 mm   685,63 um   799,80 um  
  32,50 keV   7,489E-03  4,361E-04    5,30 mm   702,70 um   829,44 um  
  35,00 keV   7,828E-03  4,125E-04    5,59 mm   718,02 um   856,65 um  
  37,50 keV   8,158E-03  3,915E-04    5,88 mm   731,85 um   881,75 um  
  40,00 keV   8,482E-03  3,727E-04    6,16 mm   744,39 um   904,98 um  
  45,00 keV   9,108E-03  3,405E-04    6,69 mm   768,02 um   946,67 um  
  50,00 keV   9,706E-03  3,140E-04    7,20 mm   788,01 um   983,11 um  
  55,00 keV   1,028E-02  2,916E-04    7,67 mm   805,19 um     1,02 mm  
