 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> marzo 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\SRIM_Z10_A20_gas_He355mbar298.73K.dat.txt

 Ion = Neon [10] , Mass = 19,992 amu

 Target Density =  5,7217E-05 g/cm3 = 8,6076E+18 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
999,999 eV    8,195E-04  1,330E-02   90,95 um    23,34 um    18,72 um  
   1,10 keV   8,595E-04  1,351E-02   97,16 um    24,69 um    19,87 um  
   1,20 keV   8,977E-04  1,370E-02  103,27 um    26,00 um    20,99 um  
   1,30 keV   9,343E-04  1,386E-02  109,31 um    27,29 um    22,09 um  
   1,40 keV   9,696E-04  1,400E-02  115,28 um    28,56 um    23,17 um  
   1,50 keV   1,004E-03  1,413E-02  121,19 um    29,80 um    24,23 um  
   1,60 keV   1,037E-03  1,424E-02  127,06 um    31,02 um    25,27 um  
   1,70 keV   1,068E-03  1,433E-02  132,87 um    32,23 um    26,30 um  
   1,80 keV   1,099E-03  1,442E-02  138,65 um    33,43 um    27,32 um  
   2,00 keV   1,159E-03  1,456E-02  150,11 um    35,79 um    29,32 um  
   2,25 keV   1,229E-03  1,469E-02  164,29 um    38,69 um    31,77 um  
   2,50 keV   1,296E-03  1,478E-02  178,33 um    41,52 um    34,17 um  
   2,75 keV   1,359E-03  1,485E-02  192,28 um    44,31 um    36,52 um  
   3,00 keV   1,419E-03  1,489E-02  206,16 um    47,06 um    38,84 um  
   3,25 keV   1,477E-03  1,491E-02  219,99 um    49,78 um    41,13 um  
   3,50 keV   1,533E-03  1,491E-02  233,78 um    52,46 um    43,39 um  
   3,75 keV   1,587E-03  1,490E-02  247,55 um    55,12 um    45,63 um  
   4,00 keV   1,639E-03  1,488E-02  261,30 um    57,76 um    47,85 um  
   4,50 keV   1,738E-03  1,482E-02  288,80 um    63,02 um    52,24 um  
   5,00 keV   1,832E-03  1,474E-02  316,32 um    68,21 um    56,57 um  
   5,50 keV   1,922E-03  1,464E-02  343,90 um    73,34 um    60,86 um  
   6,00 keV   2,007E-03  1,452E-02  371,56 um    78,43 um    65,12 um  
   6,50 keV   2,089E-03  1,440E-02  399,33 um    83,48 um    69,35 um  
   7,00 keV   2,168E-03  1,427E-02  427,22 um    88,49 um    73,56 um  
   8,00 keV   2,318E-03  1,401E-02  483,41 um    98,56 um    81,93 um  
   9,00 keV   2,458E-03  1,374E-02  540,17 um   108,51 um    90,26 um  
  10,00 keV   2,591E-03  1,347E-02  597,52 um   118,38 um    98,57 um  
  11,00 keV   2,718E-03  1,320E-02  655,48 um   128,16 um   106,87 um  
  12,00 keV   2,839E-03  1,294E-02  714,05 um   137,88 um   115,16 um  
  13,00 keV   2,955E-03  1,269E-02  773,22 um   147,54 um   123,46 um  
  14,00 keV   3,066E-03  1,245E-02  832,99 um   157,14 um   131,77 um  
  15,00 keV   3,174E-03  1,222E-02  893,33 um   166,69 um   140,09 um  
  16,00 keV   3,278E-03  1,199E-02  954,23 um   176,18 um   148,42 um  
  17,00 keV   3,379E-03  1,178E-02    1,02 mm   185,63 um   156,78 um  
  18,00 keV   3,477E-03  1,157E-02    1,08 mm   195,03 um   165,15 um  
  20,00 keV   3,665E-03  1,118E-02    1,20 mm   214,00 um   181,96 um  
  22,50 keV   3,887E-03  1,073E-02    1,36 mm   237,57 um   203,08 um  
  25,00 keV   4,097E-03  1,032E-02    1,52 mm   260,77 um   224,29 um  
  27,50 keV   4,297E-03  9,941E-03    1,69 mm   283,62 um   245,60 um  
  30,00 keV   4,488E-03  9,595E-03    1,86 mm   306,14 um   266,96 um  
  32,50 keV   4,672E-03  9,277E-03    2,03 mm   328,32 um   288,38 um  
  35,00 keV   4,848E-03  8,982E-03    2,20 mm   350,17 um   309,82 um  
  37,50 keV   5,018E-03  8,709E-03    2,37 mm   371,70 um   331,27 um  
  40,00 keV   5,184E-03  8,455E-03    2,54 mm   392,90 um   352,72 um  
  45,00 keV   5,893E-03  7,995E-03    2,89 mm   434,68 um   395,18 um  
  50,00 keV   6,532E-03  7,591E-03    3,23 mm   473,48 um   436,55 um  
  55,00 keV   7,090E-03  7,232E-03    3,56 mm   509,77 um   476,72 um  
  60,00 keV   7,565E-03  6,910E-03    3,90 mm   543,98 um   515,73 um  
  65,00 keV   7,961E-03  6,621E-03    4,23 mm   576,49 um   553,66 um  
  70,00 keV   8,287E-03  6,359E-03    4,55 mm   607,60 um   590,63 um  
  80,00 keV   8,773E-03  5,901E-03    5,21 mm   669,53 um   662,30 um  
  90,00 keV   9,101E-03  5,513E-03    5,87 mm   727,70 um   731,45 um  
 100,00 keV   9,333E-03  5,181E-03    6,53 mm   783,12 um   798,68 um  
 110,00 keV   9,511E-03  4,891E-03    7,20 mm   836,38 um   864,39 um  
 120,00 keV   9,662E-03  4,637E-03    7,88 mm   887,81 um   928,84 um  
