 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> marzo 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\SRIM_Z10_A20_gas_He870mbar298.98K.dat.txt

 Ion = Neon [10] , Mass = 19,992 amu

 Target Density =  1,4011E-04 g/cm3 = 2,1078E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  keV / micron   
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
999,999 eV    2,007E-03  3,256E-02   37,14 um     9,53 um     7,64 um  
   1,10 keV   2,105E-03  3,309E-02   39,68 um    10,08 um     8,11 um  
   1,20 keV   2,198E-03  3,355E-02   42,17 um    10,62 um     8,57 um  
   1,30 keV   2,288E-03  3,394E-02   44,64 um    11,14 um     9,02 um  
   1,40 keV   2,374E-03  3,429E-02   47,08 um    11,66 um     9,46 um  
   1,50 keV   2,458E-03  3,460E-02   49,49 um    12,17 um     9,89 um  
   1,60 keV   2,538E-03  3,486E-02   51,89 um    12,67 um    10,32 um  
   1,70 keV   2,616E-03  3,510E-02   54,26 um    13,16 um    10,74 um  
   1,80 keV   2,692E-03  3,531E-02   56,62 um    13,65 um    11,16 um  
   2,00 keV   2,838E-03  3,565E-02   61,30 um    14,62 um    11,98 um  
   2,25 keV   3,010E-03  3,597E-02   67,09 um    15,80 um    12,97 um  
   2,50 keV   3,173E-03  3,620E-02   72,83 um    16,96 um    13,95 um  
   2,75 keV   3,328E-03  3,635E-02   78,52 um    18,10 um    14,91 um  
   3,00 keV   3,476E-03  3,645E-02   84,19 um    19,22 um    15,86 um  
   3,25 keV   3,618E-03  3,650E-02   89,84 um    20,33 um    16,80 um  
   3,50 keV   3,754E-03  3,651E-02   95,47 um    21,42 um    17,72 um  
   3,75 keV   3,886E-03  3,649E-02  101,09 um    22,51 um    18,63 um  
   4,00 keV   4,013E-03  3,645E-02  106,71 um    23,59 um    19,54 um  
   4,50 keV   4,257E-03  3,630E-02  117,94 um    25,73 um    21,33 um  
   5,00 keV   4,487E-03  3,609E-02  129,18 um    27,85 um    23,10 um  
   5,50 keV   4,706E-03  3,584E-02  140,44 um    29,95 um    24,85 um  
   6,00 keV   4,915E-03  3,556E-02  151,74 um    32,03 um    26,59 um  
   6,50 keV   5,116E-03  3,526E-02  163,08 um    34,09 um    28,32 um  
   7,00 keV   5,309E-03  3,495E-02  174,47 um    36,14 um    30,04 um  
   8,00 keV   5,676E-03  3,430E-02  197,41 um    40,25 um    33,46 um  
   9,00 keV   6,020E-03  3,363E-02  220,59 um    44,31 um    36,86 um  
  10,00 keV   6,346E-03  3,297E-02  244,01 um    48,34 um    40,25 um  
  11,00 keV   6,655E-03  3,233E-02  267,68 um    52,34 um    43,64 um  
  12,00 keV   6,951E-03  3,170E-02  291,60 um    56,31 um    47,03 um  
  13,00 keV   7,235E-03  3,108E-02  315,76 um    60,25 um    50,42 um  
  14,00 keV   7,508E-03  3,049E-02  340,17 um    64,17 um    53,81 um  
  15,00 keV   7,772E-03  2,992E-02  364,81 um    68,07 um    57,21 um  
  16,00 keV   8,027E-03  2,937E-02  389,68 um    71,95 um    60,61 um  
  17,00 keV   8,274E-03  2,884E-02  414,77 um    75,81 um    64,02 um  
  18,00 keV   8,514E-03  2,833E-02  440,08 um    79,65 um    67,44 um  
  20,00 keV   8,974E-03  2,737E-02  491,32 um    87,39 um    74,31 um  
  22,50 keV   9,518E-03  2,627E-02  556,46 um    97,02 um    82,93 um  
  25,00 keV   1,003E-02  2,526E-02  622,70 um   106,49 um    91,60 um  
  27,50 keV   1,052E-02  2,434E-02  689,93 um   115,82 um   100,29 um  
  30,00 keV   1,099E-02  2,350E-02  758,06 um   125,02 um   109,02 um  
  32,50 keV   1,144E-02  2,272E-02  826,99 um   134,08 um   117,77 um  
